Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Variant Cost per item,Status
battlefield-1-xone-pch144219,Battlefield 1 (XONE),,ELECTRONIC ARTS,,XONE,"XONE, Used, SHOOTER, ELECTRONIC ARTS",TRUE,Title,Default Title,,,,,PCH144219,0,shopify,1,deny,manual,3.99,,TRUE,TRUE,,,,,FALSE,,,0.55,active
battlefield-1-xone-pch144471,Battlefield 1 (XONE),,ELECTRONIC ARTS,,XONE,"XONE, Used, SHOOTER, ELECTRONIC ARTS",TRUE,Title,Default Title,,,,,PCH144471,0,shopify,1,deny,manual,3.99,,TRUE,TRUE,,,,,FALSE,,,0.50,active
battlefield-1-xone-pch86828,Battlefield 1 (XONE),,ELECTRONIC ARTS,,XONE,"XONE, Used, SHOOTER, ELECTRONIC ARTS",TRUE,Title,Default Title,,,,,PCH86828,0,shopify,1,deny,manual,3.99,,TRUE,TRUE,,,,,FALSE,,,0.28,active
battlefield-1-xone-pch90180,Battlefield 1 (XONE),,ELECTRONIC ARTS,,XONE,"XONE, Used, SHOOTER, ELECTRONIC ARTS",TRUE,Title,Default Title,,,,,PCH90180,0,shopify,1,deny,manual,3.99,,TRUE,TRUE,,,,,FALSE,,,0.80,active
battlefield-1-xone-pch90548,Battlefield 1 (XONE),,ELECTRONIC ARTS,,XONE,"XONE, Used, SHOOTER, ELECTRONIC ARTS",TRUE,Title,Default Title,,,,,PCH90548,0,shopify,1,deny,manual,3.99,,TRUE,TRUE,,,,,FALSE,,,0.83,active
battlefield-1-xone-pch97956,Battlefield 1 (XONE),,ELECTRONIC ARTS,,XONE,"XONE, Used, SHOOTER, ELECTRONIC ARTS",TRUE,Title,Default Title,,,,,PCH97956,0,shopify,1,deny,manual,3.99,,TRUE,TRUE,,,,,FALSE,,,0.50,active
battlefield-1-xone-pch98173,Battlefield 1 (XONE),,ELECTRONIC ARTS,,XONE,"XONE, Used, SHOOTER, ELECTRONIC ARTS",TRUE,Title,Default Title,,,,,PCH98173,0,shopify,1,deny,manual,3.99,,TRUE,TRUE,,,,,FALSE,,,0.50,active
battlefield-1-xone-pch99968,Battlefield 1 (XONE),,ELECTRONIC ARTS,,XONE,"XONE, Used, SHOOTER, ELECTRONIC ARTS",TRUE,Title,Default Title,,,,,PCH99968,0,shopify,1,deny,manual,3.99,,TRUE,TRUE,,,,,FALSE,,,0.50,active
battlefield-1-early-enlisters-deluxe-edition-xone-pch100377,Battlefield 1 Early Enlisters Deluxe Edition (XONE),,ELECTRONIC ARTS,,XONE,"XONE, Used, SHOOTER, ELECTRONIC ARTS",TRUE,Title,Default Title,,,,,PCH100377,0,shopify,1,deny,manual,3.99,,TRUE,TRUE,,,,,FALSE,,,0.75,active
battlefield-1-early-enlisters-deluxe-edition-xone-pch136499,Battlefield 1 Early Enlisters Deluxe Edition (XONE),,ELECTRONIC ARTS,,XONE,"XONE, Used, SHOOTER, ELECTRONIC ARTS",TRUE,Title,Default Title,,,,,PCH136499,0,shopify,1,deny,manual,3.99,,TRUE,TRUE,,,,,FALSE,,,0.83,active
battlefield-1-early-enlisters-deluxe-edition-xone-pch86927,Battlefield 1 Early Enlisters Deluxe Edition (XONE),,ELECTRONIC ARTS,,XONE,"XONE, New, SHOOTER, ELECTRONIC ARTS",TRUE,Title,Default Title,,,,,PCH86927,0,shopify,1,deny,manual,12.99,,TRUE,TRUE,,,,,FALSE,,,1.25,active
battlefield-1-early-enlisters-deluxe-edition-xone-pch96405,Battlefield 1 Early Enlisters Deluxe Edition (XONE),,ELECTRONIC ARTS,,XONE,"XONE, Used, SHOOTER, ELECTRONIC ARTS",TRUE,Title,Default Title,,,,,PCH96405,0,shopify,1,deny,manual,3.99,,TRUE,TRUE,,,,,FALSE,,,0.80,active
battlefield-1-revolution-edition-xone-pch140383,Battlefield 1 Revolution Edition (XONE),,,,XONE,"XONE, Used",TRUE,Title,Default Title,,,,,PCH140383,0,shopify,1,deny,manual,3.99,,TRUE,TRUE,,,,,FALSE,,,0.50,active
battlefield-2042-ps5-pch104973,Battlefield 2042 (PS5),,,,PS5,"PS5, Used",TRUE,Title,Default Title,,,,,PCH104973,0,shopify,1,deny,manual,17.99,,TRUE,TRUE,,,,,FALSE,,,6.50,active
battlefield-2042-ps5-pch88283,Battlefield 2042 (PS5),,,,PS5,"PS5, New",TRUE,Title,Default Title,,,,,PCH88283,0,shopify,1,deny,manual,49.99,,TRUE,TRUE,,,,,FALSE,,,61.00,active
battlefield-2042-ps4-pch144722,Battlefield 2042 (PS4),,,,PS4,"PS4, Used",TRUE,Title,Default Title,,,,,PCH144722,0,shopify,1,deny,manual,13.99,,TRUE,TRUE,,,,,FALSE,,,3.30,active
battlefield-2042-xsx-pch88275,Battlefield 2042 (XSX),,,,XSX,"XSX, New",TRUE,Title,Default Title,,,,,PCH88275,0,shopify,1,deny,manual,19.99,,TRUE,TRUE,,,,,FALSE,,,61.00,active
battlefield-2-modern-combat-xbx-pch147772,Battlefield 2 Modern Combat (XBX),,ELECTRONIC ARTS,,XBX,"XBX, Used, ACTION, ELECTRONIC ARTS, DISCONTINUED",TRUE,Title,Default Title,,,,,PCH147772,0,shopify,1,deny,manual,7.99,,TRUE,TRUE,,,,,FALSE,,,1.00,active
battlefield-2-modern-combat-ps2-pch72278,Battlefield 2 Modern Combat (PS2),,ELECTRONIC ARTS,,PS2,"PS2, Used, ACTION, ELECTRONIC ARTS, DISCONTINUED",TRUE,Title,Default Title,,,,,PCH72278,0,shopify,1,deny,manual,3.99,,TRUE,TRUE,,,,,FALSE,,,0.33,active
battlefield-3-ps3-pch102491,Battlefield 3 (PS3),,ELECTRONIC ARTS,,PS3,"PS3, Used, SHOOTER, ELECTRONIC ARTS, DISCONTINUED",TRUE,Title,Default Title,,,,,PCH102491,0,shopify,1,deny,manual,4.99,,TRUE,TRUE,,,,,FALSE,,,0.50,active
battlefield-3-ps3-pch104066,Battlefield 3 (PS3),,ELECTRONIC ARTS,,PS3,"PS3, Used, SHOOTER, ELECTRONIC ARTS, DISCONTINUED",TRUE,Title,Default Title,,,,,PCH104066,0,shopify,1,deny,manual,4.99,,TRUE,TRUE,,,,,FALSE,,,0.50,active
battlefield-3-ps3-pch106297,Battlefield 3 (PS3),,ELECTRONIC ARTS,,PS3,"PS3, Used, SHOOTER, ELECTRONIC ARTS, DISCONTINUED",TRUE,Title,Default Title,,,,,PCH106297,0,shopify,1,deny,manual,4.99,,TRUE,TRUE,,,,,FALSE,,,0.50,active
battlefield-3-ps3-pch108995,Battlefield 3 (PS3),,ELECTRONIC ARTS,,PS3,"PS3, Used, SHOOTER, ELECTRONIC ARTS, DISCONTINUED",TRUE,Title,Default Title,,,,,PCH108995,0,shopify,1,deny,manual,4.99,,TRUE,TRUE,,,,,FALSE,,,0.55,active
battlefield-3-ps3-pch111181,Battlefield 3 (PS3),,ELECTRONIC ARTS,,PS3,"PS3, Used, SHOOTER, ELECTRONIC ARTS, DISCONTINUED",TRUE,Title,Default Title,,,,,PCH111181,0,shopify,1,deny,manual,4.99,,TRUE,TRUE,,,,,FALSE,,,1.20,active
battlefield-3-ps3-pch113281,Battlefield 3 (PS3),,ELECTRONIC ARTS,,PS3,"PS3, Used, SHOOTER, ELECTRONIC ARTS, DISCONTINUED",TRUE,Title,Default Title,,,,,PCH113281,0,shopify,1,deny,manual,4.99,,TRUE,TRUE,,,,,FALSE,,,0.24,active
battlefield-3-ps3-pch116186,Battlefield 3 (PS3),,ELECTRONIC ARTS,,PS3,"PS3, Used, SHOOTER, ELECTRONIC ARTS, DISCONTINUED",TRUE,Title,Default Title,,,,,PCH116186,0,shopify,1,deny,manual,4.99,,TRUE,TRUE,,,,,FALSE,,,0.30,active
battlefield-3-ps3-pch116329,Battlefield 3 (PS3),,ELECTRONIC ARTS,,PS3,"PS3, Used, SHOOTER, ELECTRONIC ARTS, DISCONTINUED",TRUE,Title,Default Title,,,,,PCH116329,0,shopify,1,deny,manual,4.99,,TRUE,TRUE,,,,,FALSE,,,0.50,active
battlefield-3-ps3-pch116456,Battlefield 3 (PS3),,ELECTRONIC ARTS,,PS3,"PS3, Used, SHOOTER, ELECTRONIC ARTS, DISCONTINUED",TRUE,Title,Default Title,,,,,PCH116456,0,shopify,1,deny,manual,4.99,,TRUE,TRUE,,,,,FALSE,,,0.50,active
battlefield-3-ps3-pch117663,Battlefield 3 (PS3),,ELECTRONIC ARTS,,PS3,"PS3, Used, SHOOTER, ELECTRONIC ARTS, DISCONTINUED",TRUE,Title,Default Title,,,,,PCH117663,0,shopify,1,deny,manual,4.99,,TRUE,TRUE,,,,,FALSE,,,0.60,active
battlefield-3-ps3-pch120038,Battlefield 3 (PS3),,ELECTRONIC ARTS,,PS3,"PS3, Used, SHOOTER, ELECTRONIC ARTS, DISCONTINUED",TRUE,Title,Default Title,,,,,PCH120038,0,shopify,1,deny,manual,4.99,,TRUE,TRUE,,,,,FALSE,,,0.55,active
battlefield-3-ps3-pch121675,Battlefield 3 (PS3),,ELECTRONIC ARTS,,PS3,"PS3, Used, SHOOTER, ELECTRONIC ARTS, DISCONTINUED",TRUE,Title,Default Title,,,,,PCH121675,0,shopify,1,deny,manual,4.99,,TRUE,TRUE,,,,,FALSE,,,0.50,active
battlefield-3-ps3-pch128645,Battlefield 3 (PS3),,ELECTRONIC ARTS,,PS3,"PS3, Used, SHOOTER, ELECTRONIC ARTS, DISCONTINUED",TRUE,Title,Default Title,,,,,PCH128645,0,shopify,1,deny,manual,4.99,,TRUE,TRUE,,,,,FALSE,,,0.50,active
battlefield-3-ps3-pch137486,Battlefield 3 (PS3),,ELECTRONIC ARTS,,PS3,"PS3, Used, SHOOTER, ELECTRONIC ARTS, DISCONTINUED",TRUE,Title,Default Title,,,,,PCH137486,0,shopify,1,deny,manual,4.99,,TRUE,TRUE,,,,,FALSE,,,0.55,active
battlefield-3-ps3-pch139577,Battlefield 3 (PS3),,ELECTRONIC ARTS,,PS3,"PS3, Used, SHOOTER, ELECTRONIC ARTS, DISCONTINUED",TRUE,Title,Default Title,,,,,PCH139577,0,shopify,1,deny,manual,4.99,,TRUE,TRUE,,,,,FALSE,,,0.40,active
battlefield-3-ps3-pch139995,Battlefield 3 (PS3),,ELECTRONIC ARTS,,PS3,"PS3, Used, SHOOTER, ELECTRONIC ARTS, DISCONTINUED",TRUE,Title,Default Title,,,,,PCH139995,0,shopify,1,deny,manual,4.99,,TRUE,TRUE,,,,,FALSE,,,1.25,active
battlefield-3-ps3-pch144880,Battlefield 3 (PS3),,ELECTRONIC ARTS,,PS3,"PS3, Used, SHOOTER, ELECTRONIC ARTS, DISCONTINUED",TRUE,Title,Default Title,,,,,PCH144880,0,shopify,1,deny,manual,4.99,,TRUE,TRUE,,,,,FALSE,,,0.55,active
battlefield-3-ps3-pch146837,Battlefield 3 (PS3),,ELECTRONIC ARTS,,PS3,"PS3, Used, SHOOTER, ELECTRONIC ARTS, DISCONTINUED",TRUE,Title,Default Title,,,,,PCH146837,0,shopify,1,deny,manual,4.99,,TRUE,TRUE,,,,,FALSE,,,0.28,active
battlefield-3-ps3-pch75674,Battlefield 3 (PS3),,ELECTRONIC ARTS,,PS3,"PS3, Used, SHOOTER, ELECTRONIC ARTS, DISCONTINUED",TRUE,Title,Default Title,,,,,PCH75674,0,shopify,1,deny,manual,4.99,,TRUE,TRUE,,,,,FALSE,,,0.11,active
battlefield-3-ps3-pch80192,Battlefield 3 (PS3),,ELECTRONIC ARTS,,PS3,"PS3, Used, SHOOTER, ELECTRONIC ARTS, DISCONTINUED",TRUE,Title,Default Title,,,,,PCH80192,0,shopify,1,deny,manual,4.99,,TRUE,TRUE,,,,,FALSE,,,0.55,active
battlefield-3-ps3-pch85269,Battlefield 3 (PS3),,ELECTRONIC ARTS,,PS3,"PS3, Used, SHOOTER, ELECTRONIC ARTS, DISCONTINUED",TRUE,Title,Default Title,,,,,PCH85269,0,shopify,1,deny,manual,4.99,,TRUE,TRUE,,,,,FALSE,,,0.55,active
battlefield-3-ps3-pch91664,Battlefield 3 (PS3),,ELECTRONIC ARTS,,PS3,"PS3, Used, SHOOTER, ELECTRONIC ARTS, DISCONTINUED",TRUE,Title,Default Title,,,,,PCH91664,0,shopify,1,deny,manual,4.99,,TRUE,TRUE,,,,,FALSE,,,0.20,active
battlefield-3-ps3-pch94610,Battlefield 3 (PS3),,ELECTRONIC ARTS,,PS3,"PS3, Used, SHOOTER, ELECTRONIC ARTS, DISCONTINUED",TRUE,Title,Default Title,,,,,PCH94610,0,shopify,1,deny,manual,4.99,,TRUE,TRUE,,,,,FALSE,,,0.50,active
battlefield-3-ps3-pch98286,Battlefield 3 (PS3),,ELECTRONIC ARTS,,PS3,"PS3, Used, SHOOTER, ELECTRONIC ARTS, DISCONTINUED",TRUE,Title,Default Title,,,,,PCH98286,0,shopify,1,deny,manual,4.99,,TRUE,TRUE,,,,,FALSE,,,0.40,active
battlefield-3-ps3-pch98313,Battlefield 3 (PS3),,ELECTRONIC ARTS,,PS3,"PS3, Used, SHOOTER, ELECTRONIC ARTS, DISCONTINUED",TRUE,Title,Default Title,,,,,PCH98313,0,shopify,1,deny,manual,4.99,,TRUE,TRUE,,,,,FALSE,,,0.50,active
battlefield-3-x360-pch100375,Battlefield 3 (X360),,ELECTRONIC ARTS,,X360,"X360, Used, F.P. SHOOTER, ELECTRONIC ARTS, DISCONTINUED",TRUE,Title,Default Title,,,,,PCH100375,0,shopify,1,deny,manual,4.99,,TRUE,TRUE,,,,,FALSE,,,0.25,active
battlefield-3-x360-pch104660,Battlefield 3 (X360),,ELECTRONIC ARTS,,X360,"X360, Used, F.P. SHOOTER, ELECTRONIC ARTS, DISCONTINUED",TRUE,Title,Default Title,,,,,PCH104660,0,shopify,1,deny,manual,4.99,,TRUE,TRUE,,,,,FALSE,,,0.25,active
battlefield-3-x360-pch106699,Battlefield 3 (X360),,ELECTRONIC ARTS,,X360,"X360, Used, F.P. SHOOTER, ELECTRONIC ARTS, DISCONTINUED",TRUE,Title,Default Title,,,,,PCH106699,0,shopify,1,deny,manual,4.99,,TRUE,TRUE,,,,,FALSE,,,0.25,active
battlefield-3-x360-pch108006,Battlefield 3 (X360),,ELECTRONIC ARTS,,X360,"X360, Used, F.P. SHOOTER, ELECTRONIC ARTS, DISCONTINUED",TRUE,Title,Default Title,,,,,PCH108006,0,shopify,1,deny,manual,4.99,,TRUE,TRUE,,,,,FALSE,,,0.12,active
battlefield-3-x360-pch112237,Battlefield 3 (X360),,ELECTRONIC ARTS,,X360,"X360, Used, F.P. SHOOTER, ELECTRONIC ARTS, DISCONTINUED",TRUE,Title,Default Title,,,,,PCH112237,0,shopify,1,deny,manual,4.99,,TRUE,TRUE,,,,,FALSE,,,0.25,active
battlefield-3-x360-pch116080,Battlefield 3 (X360),,ELECTRONIC ARTS,,X360,"X360, Used, F.P. SHOOTER, ELECTRONIC ARTS, DISCONTINUED",TRUE,Title,Default Title,,,,,PCH116080,0,shopify,1,deny,manual,4.99,,TRUE,TRUE,,,,,FALSE,,,0.25,active
battlefield-3-x360-pch11759,Battlefield 3 (X360),,ELECTRONIC ARTS,,X360,"X360, New, F.P. SHOOTER, ELECTRONIC ARTS, DISCONTINUED",TRUE,Title,Default Title,,,,,PCH11759,0,shopify,1,deny,manual,19.99,,TRUE,TRUE,,,,,FALSE,,,2.00,active
battlefield-3-x360-pch119794,Battlefield 3 (X360),,ELECTRONIC ARTS,,X360,"X360, Used, F.P. SHOOTER, ELECTRONIC ARTS, DISCONTINUED",TRUE,Title,Default Title,,,,,PCH119794,0,shopify,1,deny,manual,4.99,,TRUE,TRUE,,,,,FALSE,,,0.25,active
battlefield-3-x360-pch121787,Battlefield 3 (X360),,ELECTRONIC ARTS,,X360,"X360, Used, F.P. SHOOTER, ELECTRONIC ARTS, DISCONTINUED",TRUE,Title,Default Title,,,,,PCH121787,0,shopify,1,deny,manual,4.99,,TRUE,TRUE,,,,,FALSE,,,0.28,active
battlefield-3-x360-pch128427,Battlefield 3 (X360),,ELECTRONIC ARTS,,X360,"X360, Used, F.P. SHOOTER, ELECTRONIC ARTS, DISCONTINUED",TRUE,Title,Default Title,,,,,PCH128427,0,shopify,1,deny,manual,4.99,,TRUE,TRUE,,,,,FALSE,,,0.28,active
battlefield-3-x360-pch131791,Battlefield 3 (X360),,ELECTRONIC ARTS,,X360,"X360, Used, F.P. SHOOTER, ELECTRONIC ARTS, DISCONTINUED",TRUE,Title,Default Title,,,,,PCH131791,0,shopify,1,deny,manual,4.99,,TRUE,TRUE,,,,,FALSE,,,0.28,active
battlefield-3-x360-pch133025,Battlefield 3 (X360),,ELECTRONIC ARTS,,X360,"X360, Used, F.P. SHOOTER, ELECTRONIC ARTS, DISCONTINUED",TRUE,Title,Default Title,,,,,PCH133025,0,shopify,1,deny,manual,4.99,,TRUE,TRUE,,,,,FALSE,,,0.20,active
battlefield-3-x360-pch135778,Battlefield 3 (X360),,ELECTRONIC ARTS,,X360,"X360, Used, F.P. SHOOTER, ELECTRONIC ARTS, DISCONTINUED",TRUE,Title,Default Title,,,,,PCH135778,0,shopify,1,deny,manual,4.99,,TRUE,TRUE,,,,,FALSE,,,0.80,active
battlefield-3-x360-pch13821,Battlefield 3 (X360),,ELECTRONIC ARTS,,X360,"X360, Used, F.P. SHOOTER, ELECTRONIC ARTS, DISCONTINUED",TRUE,Title,Default Title,,,,,PCH13821,0,shopify,1,deny,manual,4.99,,TRUE,TRUE,,,,,FALSE,,,0.83,active
battlefield-3-x360-pch138374,Battlefield 3 (X360),,ELECTRONIC ARTS,,X360,"X360, Used, F.P. SHOOTER, ELECTRONIC ARTS, DISCONTINUED",TRUE,Title,Default Title,,,,,PCH138374,0,shopify,1,deny,manual,4.99,,TRUE,TRUE,,,,,FALSE,,,1.10,active
battlefield-3-x360-pch140198,Battlefield 3 (X360),,ELECTRONIC ARTS,,X360,"X360, Used, F.P. SHOOTER, ELECTRONIC ARTS, DISCONTINUED",TRUE,Title,Default Title,,,,,PCH140198,0,shopify,1,deny,manual,4.99,,TRUE,TRUE,,,,,FALSE,,,1.00,active
battlefield-3-x360-pch142848,Battlefield 3 (X360),,ELECTRONIC ARTS,,X360,"X360, Used, F.P. SHOOTER, ELECTRONIC ARTS, DISCONTINUED",TRUE,Title,Default Title,,,,,PCH142848,0,shopify,1,deny,manual,4.99,,TRUE,TRUE,,,,,FALSE,,,1.00,active
battlefield-3-x360-pch145510,Battlefield 3 (X360),,ELECTRONIC ARTS,,X360,"X360, Used, F.P. SHOOTER, ELECTRONIC ARTS, DISCONTINUED",TRUE,Title,Default Title,,,,,PCH145510,0,shopify,1,deny,manual,4.99,,TRUE,TRUE,,,,,FALSE,,,1.00,active
battlefield-3-x360-pch146745,Battlefield 3 (X360),,ELECTRONIC ARTS,,X360,"X360, Used, F.P. SHOOTER, ELECTRONIC ARTS, DISCONTINUED",TRUE,Title,Default Title,,,,,PCH146745,0,shopify,1,deny,manual,4.99,,TRUE,TRUE,,,,,FALSE,,,1.10,active
battlefield-3-x360-pch70468,Battlefield 3 (X360),,ELECTRONIC ARTS,,X360,"X360, Used, F.P. SHOOTER, ELECTRONIC ARTS, DISCONTINUED",TRUE,Title,Default Title,,,,,PCH70468,0,shopify,1,deny,manual,4.99,,TRUE,TRUE,,,,,FALSE,,,0.15,active
battlefield-3-x360-pch72247,Battlefield 3 (X360),,ELECTRONIC ARTS,,X360,"X360, Used, F.P. SHOOTER, ELECTRONIC ARTS, DISCONTINUED",TRUE,Title,Default Title,,,,,PCH72247,0,shopify,1,deny,manual,4.99,,TRUE,TRUE,,,,,FALSE,,,0.22,active
battlefield-3-x360-pch74548,Battlefield 3 (X360),,ELECTRONIC ARTS,,X360,"X360, Used, F.P. SHOOTER, ELECTRONIC ARTS, DISCONTINUED",TRUE,Title,Default Title,,,,,PCH74548,0,shopify,1,deny,manual,4.99,,TRUE,TRUE,,,,,FALSE,,,0.17,active
battlefield-3-x360-pch80657,Battlefield 3 (X360),,ELECTRONIC ARTS,,X360,"X360, Used, F.P. SHOOTER, ELECTRONIC ARTS, DISCONTINUED",TRUE,Title,Default Title,,,,,PCH80657,0,shopify,1,deny,manual,4.99,,TRUE,TRUE,,,,,FALSE,,,0.15,active
battlefield-3-x360-pch8774,Battlefield 3 (X360),,ELECTRONIC ARTS,,X360,"X360, Used, F.P. SHOOTER, ELECTRONIC ARTS, DISCONTINUED",TRUE,Title,Default Title,,,,,PCH8774,0,shopify,1,deny,manual,4.99,,TRUE,TRUE,,,,,FALSE,,,0.08,active
battlefield-3-x360-pch97818,Battlefield 3 (X360),,ELECTRONIC ARTS,,X360,"X360, Used, F.P. SHOOTER, ELECTRONIC ARTS, DISCONTINUED",TRUE,Title,Default Title,,,,,PCH97818,0,shopify,1,deny,manual,4.99,,TRUE,TRUE,,,,,FALSE,,,0.70,active
battlefield-4-xone-pch125282,Battlefield 4 (XONE),,ELECTRONIC ARTS,,XONE,"XONE, Used, F.P. SHOOTER, ELECTRONIC ARTS",TRUE,Title,Default Title,,,,,PCH125282,0,shopify,1,deny,manual,3.99,,TRUE,TRUE,,,,,FALSE,,,0.55,active
battlefield-4-xone-pch144322,Battlefield 4 (XONE),,ELECTRONIC ARTS,,XONE,"XONE, Used, F.P. SHOOTER, ELECTRONIC ARTS",TRUE,Title,Default Title,,,,,PCH144322,0,shopify,1,deny,manual,3.99,,TRUE,TRUE,,,,,FALSE,,,0.55,active
battlefield-4-xone-pch72233,Battlefield 4 (XONE),,ELECTRONIC ARTS,,XONE,"XONE, Used, F.P. SHOOTER, ELECTRONIC ARTS",TRUE,Title,Default Title,,,,,PCH72233,0,shopify,1,deny,manual,3.99,,TRUE,TRUE,,,,,FALSE,,,2.48,active
battlefield-4-ps3-pch102713,Battlefield 4 (PS3),,ELECTRONIC ARTS,,PS3,"PS3, Used, F.P. SHOOTER, ELECTRONIC ARTS",TRUE,Title,Default Title,,,,,PCH102713,0,shopify,1,deny,manual,4.99,,TRUE,TRUE,,,,,FALSE,,,1.00,active
battlefield-4-ps3-pch105008,Battlefield 4 (PS3),,ELECTRONIC ARTS,,PS3,"PS3, Used, F.P. SHOOTER, ELECTRONIC ARTS",TRUE,Title,Default Title,,,,,PCH105008,0,shopify,1,deny,manual,4.99,,TRUE,TRUE,,,,,FALSE,,,1.10,active
battlefield-4-ps3-pch105009,Battlefield 4 (PS3),,ELECTRONIC ARTS,,PS3,"PS3, Used, F.P. SHOOTER, ELECTRONIC ARTS",TRUE,Title,Default Title,,,,,PCH105009,0,shopify,1,deny,manual,4.99,,TRUE,TRUE,,,,,FALSE,,,1.10,active
battlefield-4-ps3-pch107078,Battlefield 4 (PS3),,ELECTRONIC ARTS,,PS3,"PS3, Used, F.P. SHOOTER, ELECTRONIC ARTS",TRUE,Title,Default Title,,,,,PCH107078,0,shopify,1,deny,manual,4.99,,TRUE,TRUE,,,,,FALSE,,,0.55,active
battlefield-4-ps3-pch113300,Battlefield 4 (PS3),,ELECTRONIC ARTS,,PS3,"PS3, Used, F.P. SHOOTER, ELECTRONIC ARTS",TRUE,Title,Default Title,,,,,PCH113300,0,shopify,1,deny,manual,4.99,,TRUE,TRUE,,,,,FALSE,,,0.24,active
battlefield-4-ps3-pch137485,Battlefield 4 (PS3),,ELECTRONIC ARTS,,PS3,"PS3, Used, F.P. SHOOTER, ELECTRONIC ARTS",TRUE,Title,Default Title,,,,,PCH137485,0,shopify,1,deny,manual,4.99,,TRUE,TRUE,,,,,FALSE,,,0.55,active
battlefield-4-ps3-pch141764,Battlefield 4 (PS3),,ELECTRONIC ARTS,,PS3,"PS3, Used, F.P. SHOOTER, ELECTRONIC ARTS",TRUE,Title,Default Title,,,,,PCH141764,0,shopify,1,deny,manual,4.99,,TRUE,TRUE,,,,,FALSE,,,0.50,active
battlefield-4-ps3-pch142376,Battlefield 4 (PS3),,ELECTRONIC ARTS,,PS3,"PS3, Used, F.P. SHOOTER, ELECTRONIC ARTS",TRUE,Title,Default Title,,,,,PCH142376,0,shopify,1,deny,manual,4.99,,TRUE,TRUE,,,,,FALSE,,,0.50,active
battlefield-4-ps3-pch75675,Battlefield 4 (PS3),,ELECTRONIC ARTS,,PS3,"PS3, Used, F.P. SHOOTER, ELECTRONIC ARTS",TRUE,Title,Default Title,,,,,PCH75675,0,shopify,1,deny,manual,4.99,,TRUE,TRUE,,,,,FALSE,,,0.11,active
battlefield-4-ps3-pch92526,Battlefield 4 (PS3),,ELECTRONIC ARTS,,PS3,"PS3, Used, F.P. SHOOTER, ELECTRONIC ARTS",TRUE,Title,Default Title,,,,,PCH92526,0,shopify,1,deny,manual,4.99,,TRUE,TRUE,,,,,FALSE,,,0.77,active
battlefield-4-ps3-pch94611,Battlefield 4 (PS3),,ELECTRONIC ARTS,,PS3,"PS3, Used, F.P. SHOOTER, ELECTRONIC ARTS",TRUE,Title,Default Title,,,,,PCH94611,0,shopify,1,deny,manual,4.99,,TRUE,TRUE,,,,,FALSE,,,0.70,active
battlefield-4-ps3-pch95438,Battlefield 4 (PS3),,ELECTRONIC ARTS,,PS3,"PS3, Used, F.P. SHOOTER, ELECTRONIC ARTS",TRUE,Title,Default Title,,,,,PCH95438,0,shopify,1,deny,manual,4.99,,TRUE,TRUE,,,,,FALSE,,,0.70,active
battlefield-4-ps3-pch97528,Battlefield 4 (PS3),,ELECTRONIC ARTS,,PS3,"PS3, Used, F.P. SHOOTER, ELECTRONIC ARTS",TRUE,Title,Default Title,,,,,PCH97528,0,shopify,1,deny,manual,4.99,,TRUE,TRUE,,,,,FALSE,,,0.52,active
battlefield-4-ps3-pch98290,Battlefield 4 (PS3),,ELECTRONIC ARTS,,PS3,"PS3, Used, F.P. SHOOTER, ELECTRONIC ARTS",TRUE,Title,Default Title,,,,,PCH98290,0,shopify,1,deny,manual,4.99,,TRUE,TRUE,,,,,FALSE,,,0.32,active
battlefield-4-ps3-pch98308,Battlefield 4 (PS3),,ELECTRONIC ARTS,,PS3,"PS3, Used, F.P. SHOOTER, ELECTRONIC ARTS",TRUE,Title,Default Title,,,,,PCH98308,0,shopify,1,deny,manual,4.99,,TRUE,TRUE,,,,,FALSE,,,1.00,active
battlefield-4-x360-pch104190,Battlefield 4 (X360),,ELECTRONIC ARTS,,X360,"X360, Used, F.P. SHOOTER, ELECTRONIC ARTS",TRUE,Title,Default Title,,,,,PCH104190,0,shopify,1,deny,manual,4.99,,TRUE,TRUE,,,,,FALSE,,,0.33,active
battlefield-4-x360-pch104658,Battlefield 4 (X360),,ELECTRONIC ARTS,,X360,"X360, Used, F.P. SHOOTER, ELECTRONIC ARTS",TRUE,Title,Default Title,,,,,PCH104658,0,shopify,1,deny,manual,4.99,,TRUE,TRUE,,,,,FALSE,,,0.30,active
battlefield-4-x360-pch106470,Battlefield 4 (X360),,ELECTRONIC ARTS,,X360,"X360, Used, F.P. SHOOTER, ELECTRONIC ARTS",TRUE,Title,Default Title,,,,,PCH106470,0,shopify,1,deny,manual,4.99,,TRUE,TRUE,,,,,FALSE,,,0.30,active
battlefield-4-x360-pch106700,Battlefield 4 (X360),,ELECTRONIC ARTS,,X360,"X360, Used, F.P. SHOOTER, ELECTRONIC ARTS",TRUE,Title,Default Title,,,,,PCH106700,0,shopify,1,deny,manual,4.99,,TRUE,TRUE,,,,,FALSE,,,0.30,active
